payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered
pay_02647,5832,bank_timeout,wallet,6,2,0,19.0,505,0.768,5286,1,reminder,1
pay_02647,5832,bank_timeout,wallet,6,2,0,19.0,505,0.768,5286,1,escalate,1
pay_02648,8904,bank_timeout,upi,7,4,0,1.95,495,0.644,10445,11,retry,1
pay_02648,8904,bank_timeout,upi,7,4,0,1.95,495,0.644,10445,11,payment_link,0
pay_02648,8904,bank_timeout,upi,7,4,0,1.95,495,0.644,10445,11,reminder,0
pay_02648,8904,bank_timeout,upi,7,4,0,1.95,495,0.644,10445,11,escalate,1
pay_02649,8181,bank_timeout,card,11,1,2,21.18,148,0.98,11276,13,retry,1
pay_02649,8181,bank_timeout,card,11,1,2,21.18,148,0.98,11276,13,payment_link,0
pay_02649,8181,bank_timeout,card,11,1,2,21.18,148,0.98,11276,13,reminder,0
pay_02649,8181,bank_timeout,card,11,1,2,21.18,148,0.98,11276,13,escalate,0
pay_02650,4967,card_declined,netbanking,12,4,3,35.27,382,0.723,5370,0,retry,0
pay_02650,4967,card_declined,netbanking,12,4,3,35.27,382,0.723,5370,0,payment_link,0
pay_02650,4967,card_declined,netbanking,12,4,3,35.27,382,0.723,5370,0,reminder,0
pay_02650,4967,card_declined,netbanking,12,4,3,35.27,382,0.723,5370,0,escalate,0
pay_02651,2480,checkout_abandoned,card,14,2,1,4.15,323,0.916,2955,1,retry,0
pay_02651,2480,checkout_abandoned,card,14,2,1,4.15,323,0.916,2955,1,payment_link,0
pay_02651,2480,checkout_abandoned,card,14,2,1,4.15,323,0.916,2955,1,reminder,1
pay_02651,2480,checkout_abandoned,card,14,2,1,4.15,323,0.916,2955,1,escalate,0
pay_02652,2883,technical_error,upi,9,1,0,3.13,486,0.698,4578,1,retry,1
pay_02652,2883,technical_error,upi,9,1,0,3.13,486,0.698,4578,1,payment_link,1
pay_02652,2883,technical_error,upi,9,1,0,3.13,486,0.698,4578,1,reminder,0
pay_02652,2883,technical_error,upi,9,1,0,3.13,486,0.698,4578,1,escalate,1
pay_02653,3259,insufficient_funds,upi,4,1,0,23.11,493,0.964,1985,15,retry,0
pay_02653,3259,insufficient_funds,upi,4,1,0,23.11,493,0.964,1985,15,payment_link,1
pay_02653,3259,insufficient_funds,upi,4,1,0,23.11,493,0.964,1985,15,reminder,1
pay_02653,3259,insufficient_funds,upi,4,1,0,23.11,493,0.964,1985,15,escalate,0
pay_02654,1314,card_declined,wallet,10,0,0,2.64,175,0.98,544,7,retry,1
pay_02654,1314,card_declined,wallet,10,0,0,2.64,175,0.98,544,7,payment_link,1
pay_02654,1314,card_declined,wallet,10,0,0,2.64,175,0.98,544,7,reminder,0
pay_02654,1314,card_declined,wallet,10,0,0,2.64,175,0.98,544,7,escalate,0
pay_02655,850,checkout_abandoned,card,5,2,2,7.59,434,0.665,2338,22,retry,0
pay_02655,850,checkout_abandoned,card,5,2,2,7.59,434,0.665,2338,22,payment_link,0
pay_02655,850,checkout_abandoned,card,5,2,2,7.59,434,0.665,2338,22,reminder,0
pay_02655,850,checkout_abandoned,card,5,2,2,7.59,434,0.665,2338,22,escalate,1
pay_02656,3448,bank_timeout,card,6,1,0,10.25,532,0.98,4048,12,retry,1
pay_02656,3448,bank_timeout,card,6,1,0,10.25,532,0.98,4048,12,payment_link,1
pay_02656,3448,bank_timeout,card,6,1,0,10.25,532,0.98,4048,12,reminder,0
pay_02656,3448,bank_timeout,card,6,1,0,10.25,532,0.98,4048,12,escalate,1
pay_02657,4126,insufficient_funds,netbanking,7,0,0,12.93,496,0.98,2369,13,retry,1
pay_02657,4126,insufficient_funds,netbanking,7,0,0,12.93,496,0.98,2369,13,payment_link,1
pay_02657,4126,insufficient_funds,netbanking,7,0,0,12.93,496,0.98,2369,13,reminder,1
pay_02657,4126,insufficient_funds,netbanking,7,0,0,12.93,496,0.98,2369,13,escalate,1
pay_02658,1108,checkout_abandoned,upi,14,1,2,0.95,290,0.954,1789,16,retry,0
pay_02658,1108,checkout_abandoned,upi,14,1,2,0.95,290,0.954,1789,16,payment_link,0
pay_02658,1108,checkout_abandoned,upi,14,1,2,0.95,290,0.954,1789,16,reminder,1
pay_02658,1108,checkout_abandoned,upi,14,1,2,0.95,290,0.954,1789,16,escalate,1
pay_02659,8684,insufficient_funds,upi,10,0,0,10.88,178,0.98,10504,14,retry,1
pay_02659,8684,insufficient_funds,upi,10,0,0,10.88,178,0.98,10504,14,payment_link,1
pay_02659,8684,insufficient_funds,upi,10,0,0,10.88,178,0.98,10504,14,reminder,1
pay_02659,8684,insufficient_funds,upi,10,0,0,10.88,178,0.98,10504,14,escalate,1
pay_02660,2477,checkout_abandoned,upi,9,2,2,6.17,256,0.746,2043,19,retry,0
pay_02660,2477,checkout_abandoned,upi,9,2,2,6.17,256,0.746,2043,19,payment_link,1
pay_02660,2477,checkout_abandoned,upi,9,2,2,6.17,256,0.746,2043,19,reminder,0
pay_02660,2477,checkout_abandoned,upi,9,2,2,6.17,256,0.746,2043,19,escalate,0
pay_02661,6338,bank_timeout,upi,9,2,1,8.17,210,0.81,6104,7,retry,1
pay_02661,6338,bank_timeout,upi,9,2,1,8.17,210,0.81,6104,7,payment_link,0
pay_02661,6338,bank_timeout,upi,9,2,1,8.17,210,0.81,6104,7,reminder,0
pay_02661,6338,bank_timeout,upi,9,2,1,8.17,210,0.81,6104,7,escalate,1
pay_02662,4093,insufficient_funds,wallet,14,4,0,1.66,629,0.762,6605,12,retry,0
pay_02662,4093,insufficient_funds,wallet,14,4,0,1.66,629,0.762,6605,12,payment_link,1
pay_02662,4093,insufficient_funds,wallet,14,4,0,1.66,629,0.762,6605,12,reminder,1
pay_02662,4093,insufficient_funds,wallet,14,4,0,1.66,629,0.762,6605,12,escalate,1
pay_02663,2539,bank_timeout,netbanking,6,2,1,0.88,114,0.675,2355,10,retry,0
pay_02663,2539,bank_timeout,netbanking,6,2,1,0.88,114,0.675,2355,10,payment_link,0
pay_02663,2539,bank_timeout,netbanking,6,2,1,0.88,114,0.675,2355,10,reminder,0
pay_02663,2539,bank_timeout,netbanking,6,2,1,0.88,114,0.675,2355,10,escalate,0
pay_02664,2008,insufficient_funds,wallet,9,2,0,20.28,190,0.735,300,14,retry,1
pay_02664,2008,insufficient_funds,wallet,9,2,0,20.28,190,0.735,300,14,payment_link,0
pay_02664,2008,insufficient_funds,wallet,9,2,0,20.28,190,0.735,300,14,reminder,0
pay_02664,2008,insufficient_funds,wallet,9,2,0,20.28,190,0.735,300,14,escalate,0
pay_02665,1548,insufficient_funds,card,8,1,3,19.97,157,0.847,300,20,retry,0
pay_02665,1548,insufficient_funds,card,8,1,3,19.97,157,0.847,300,20,payment_link,1
pay_02665,1548,insufficient_funds,card,8,1,3,19.97,157,0.847,300,20,reminder,0
pay_02665,1548,insufficient_funds,card,8,1,3,19.97,157,0.847,300,20,escalate,0
pay_02666,38662,bank_timeout,upi,6,2,0,13.93,263,0.851,39493,3,retry,1
pay_02666,38662,bank_timeout,upi,6,2,0,13.93,263,0.851,39493,3,payment_link,0
pay_02666,38662,bank_timeout,upi,6,2,0,13.93,263,0.851,39493,3,reminder,0
pay_02666,38662,bank_timeout,upi,6,2,0,13.93,263,0.851,39493,3,escalate,0
pay_02667,4517,bank_timeout,upi,5,2,0,4.83,294,0.656,3440,19,retry,1
pay_02667,4517,bank_timeout,upi,5,2,0,4.83,294,0.656,3440,19,payment_link,0
pay_02667,4517,bank_timeout,upi,5,2,0,4.83,294,0.656,3440,19,reminder,0
pay_02667,4517,bank_timeout,upi,5,2,0,4.83,294,0.656,3440,19,escalate,0
pay_02668,4940,checkout_abandoned,upi,11,1,0,0.66,265,0.98,6287,5,retry,0
pay_02668,4940,checkout_abandoned,upi,11,1,0,0.66,265,0.98,6287,5,payment_link,1
pay_02668,4940,checkout_abandoned,upi,11,1,0,0.66,265,0.98,6287,5,reminder,1
pay_02668,4940,checkout_abandoned,upi,11,1,0,0.66,265,0.98,6287,5,escalate,0
pay_02669,5488,insufficient_funds,wallet,8,4,1,5.21,137,0.626,6721,23,retry,0
pay_02669,5488,insufficient_funds,wallet,8,4,1,5.21,137,0.626,6721,23,payment_link,0
pay_02669,5488,insufficient_funds,wallet,8,4,1,5.21,137,0.626,6721,23,reminder,0
pay_02669,5488,insufficient_funds,wallet,8,4,1,5.21,137,0.626,6721,23,escalate,0
pay_02670,2841,card_declined,card,14,0,0,2.01,433,0.98,4085,21,retry,1
pay_02670,2841,card_declined,card,14,0,0,2.01,433,0.98,4085,21,payment_link,1
pay_02670,2841,card_declined,card,14,0,0,2.01,433,0.98,4085,21,reminder,0
pay_02670,2841,card_declined,card,14,0,0,2.01,433,0.98,4085,21,escalate,0
pay_02671,2798,technical_error,netbanking,9,0,1,14.92,197,0.85,3558,7,retry,0
pay_02671,2798,technical_error,netbanking,9,0,1,14.92,197,0.85,3558,7,payment_link,1
pay_02671,2798,technical_error,netbanking,9,0,1,14.92,197,0.85,3558,7,reminder,0
pay_02671,2798,technical_error,netbanking,9,0,1,14.92,197,0.85,3558,7,escalate,1
pay_02672,3223,insufficient_funds,card,11,1,0,10.87,132,0.968,2779,19,retry,0
pay_02672,3223,insufficient_funds,card,11,1,0,10.87,132,0.968,2779,19,payment_link,0
pay_02672,3223,insufficient_funds,card,11,1,0,10.87,132,0.968,2779,19,reminder,0
pay_02672,3223,insufficient_funds,card,11,1,0,10.87,132,0.968,2779,19,escalate,0
pay_02673,4917,card_declined,card,5,0,2,38.28,247,0.972,5475,8,retry,1
pay_02673,4917,card_declined,card,5,0,2,38.28,247,0.972,5475,8,payment_link,1
pay_02673,4917,card_declined,card,5,0,2,38.28,247,0.972,5475,8,reminder,0
pay_02673,4917,card_declined,card,5,0,2,38.28,247,0.972,5475,8,escalate,0
pay_02674,3409,insufficient_funds,netbanking,9,0,2,6.05,307,0.87,2995,3,retry,0
pay_02674,3409,insufficient_funds,netbanking,9,0,2,6.05,307,0.87,2995,3,payment_link,1
pay_02674,3409,insufficient_funds,netbanking,9,0,2,6.05,307,0.87,2995,3,reminder,0
pay_02674,3409,insufficient_funds,netbanking,9,0,2,6.05,307,0.87,2995,3,escalate,0
pay_02675,2285,bank_timeout,upi,10,2,0,11.69,355,0.745,3418,3,retry,1
pay_02675,2285,bank_timeout,upi,10,2,0,11.69,355,0.745,3418,3,payment_link,0
pay_02675,2285,bank_timeout,upi,10,2,0,11.69,355,0.745,3418,3,reminder,0
pay_02675,2285,bank_timeout,upi,10,2,0,11.69,355,0.745,3418,3,escalate,0
pay_02676,2019,bank_timeout,upi,9,3,1,7.22,217,0.615,3106,21,retry,0
pay_02676,2019,bank_timeout,upi,9,3,1,7.22,217,0.615,3106,21,payment_link,0
pay_02676,2019,bank_timeout,upi,9,3,1,7.22,217,0.615,3106,21,reminder,1
pay_02676,2019,bank_timeout,upi,9,3,1,7.22,217,0.615,3106,21,escalate,0
pay_02677,2011,card_declined,card,12,1,1,6.79,518,0.868,2475,16,retry,0
pay_02677,2011,card_declined,card,12,1,1,6.79,518,0.868,2475,16,payment_link,1
pay_02677,2011,card_declined,card,12,1,1,6.79,518,0.868,2475,16,reminder,1
pay_02677,2011,card_declined,card,12,1,1,6.79,518,0.868,2475,16,escalate,0
pay_02678,7912,card_declined,wallet,9,0,0,12.25,166,0.828,10073,22,retry,0
pay_02678,7912,card_declined,wallet,9,0,0,12.25,166,0.828,10073,22,payment_link,1
pay_02678,7912,card_declined,wallet,9,0,0,12.25,166,0.828,10073,22,reminder,1
pay_02678,7912,card_declined,wallet,9,0,0,12.25,166,0.828,10073,22,escalate,1
pay_02679,1317,checkout_abandoned,card,12,3,0,4.88,185,0.758,1232,22,retry,0
pay_02679,1317,checkout_abandoned,card,12,3,0,4.88,185,0.758,1232,22,payment_link,1
pay_02679,1317,checkout_abandoned,card,12,3,0,4.88,185,0.758,1232,22,reminder,1
pay_02679,1317,checkout_abandoned,card,12,3,0,4.88,185,0.758,1232,22,escalate,0
pay_02680,1270,insufficient_funds,upi,9,2,0,19.25,263,0.909,2471,16,retry,0
pay_02680,1270,insufficient_funds,upi,9,2,0,19.25,263,0.909,2471,16,payment_link,1
pay_02680,1270,insufficient_funds,upi,9,2,0,19.25,263,0.909,2471,16,reminder,1
pay_02680,1270,insufficient_funds,upi,9,2,0,19.25,263,0.909,2471,16,escalate,0
pay_02681,1881,insufficient_funds,card,7,0,0,0.98,103,0.98,1611,13,retry,0
pay_02681,1881,insufficient_funds,card,7,0,0,0.98,103,0.98,1611,13,payment_link,1
pay_02681,1881,insufficient_funds,card,7,0,0,0.98,103,0.98,1611,13,reminder,1
pay_02681,1881,insufficient_funds,card,7,0,0,0.98,103,0.98,1611,13,escalate,1
pay_02682,3051,bank_timeout,upi,9,2,3,3.25,533,0.798,1696,3,retry,1
pay_02682,3051,bank_timeout,upi,9,2,3,3.25,533,0.798,1696,3,payment_link,0
pay_02682,3051,bank_timeout,upi,9,2,3,3.25,533,0.798,1696,3,reminder,1
pay_02682,3051,bank_timeout,upi,9,2,3,3.25,533,0.798,1696,3,escalate,0
pay_02683,1724,checkout_abandoned,upi,5,2,0,27.74,410,0.849,1506,4,retry,0
pay_02683,1724,checkout_abandoned,upi,5,2,0,27.74,410,0.849,1506,4,payment_link,0
pay_02683,1724,checkout_abandoned,upi,5,2,0,27.74,410,0.849,1506,4,reminder,0
pay_02683,1724,checkout_abandoned,upi,5,2,0,27.74,410,0.849,1506,4,escalate,1
pay_02684,4743,card_declined,card,7,3,2,37.35,1140,0.868,5708,12,retry,0
pay_02684,4743,card_declined,card,7,3,2,37.35,1140,0.868,5708,12,payment_link,1
pay_02684,4743,card_declined,card,7,3,2,37.35,1140,0.868,5708,12,reminder,0
pay_02684,4743,card_declined,card,7,3,2,37.35,1140,0.868,5708,12,escalate,0
pay_02685,5518,checkout_abandoned,netbanking,10,3,2,4.14,230,0.745,8663,16,retry,0
pay_02685,5518,checkout_abandoned,netbanking,10,3,2,4.14,230,0.745,8663,16,payment_link,1
pay_02685,5518,checkout_abandoned,netbanking,10,3,2,4.14,230,0.745,8663,16,reminder,0
pay_02685,5518,checkout_abandoned,netbanking,10,3,2,4.14,230,0.745,8663,16,escalate,0
pay_02686,704,checkout_abandoned,upi,12,2,0,5.97,702,0.737,1650,21,retry,0
pay_02686,704,checkout_abandoned,upi,12,2,0,5.97,702,0.737,1650,21,payment_link,0
pay_02686,704,checkout_abandoned,upi,12,2,0,5.97,702,0.737,1650,21,reminder,1
pay_02686,704,checkout_abandoned,upi,12,2,0,5.97,702,0.737,1650,21,escalate,0
pay_02687,2844,bank_timeout,upi,6,3,1,1.74,423,0.815,4009,10,retry,1
pay_02687,2844,bank_timeout,upi,6,3,1,1.74,423,0.815,4009,10,payment_link,0
pay_02687,2844,bank_timeout,upi,6,3,1,1.74,423,0.815,4009,10,reminder,0
pay_02687,2844,bank_timeout,upi,6,3,1,1.74,423,0.815,4009,10,escalate,0
pay_02688,1210,insufficient_funds,netbanking,9,1,1,3.41,135,0.98,897,3,retry,1
pay_02688,1210,insufficient_funds,netbanking,9,1,1,3.41,135,0.98,897,3,payment_link,1
pay_02688,1210,insufficient_funds,netbanking,9,1,1,3.41,135,0.98,897,3,reminder,1
pay_02688,1210,insufficient_funds,netbanking,9,1,1,3.41,135,0.98,897,3,escalate,0
pay_02689,7442,checkout_abandoned,card,12,1,1,9.08,397,0.882,11045,10,retry,0
pay_02689,7442,checkout_abandoned,card,12,1,1,9.08,397,0.882,11045,10,payment_link,1
pay_02689,7442,checkout_abandoned,card,12,1,1,9.08,397,0.882,11045,10,reminder,0
pay_02689,7442,checkout_abandoned,card,12,1,1,9.08,397,0.882,11045,10,escalate,0
pay_02690,3536,card_declined,wallet,6,1,0,3.05,152,0.738,2909,12,retry,0
pay_02690,3536,card_declined,wallet,6,1,0,3.05,152,0.738,2909,12,payment_link,0
pay_02690,3536,card_declined,wallet,6,1,0,3.05,152,0.738,2909,12,reminder,0
pay_02690,3536,card_declined,wallet,6,1,0,3.05,152,0.738,2909,12,escalate,0
pay_02691,8071,checkout_abandoned,wallet,10,5,0,2.93,330,0.646,10945,0,retry,1
pay_02691,8071,checkout_abandoned,wallet,10,5,0,2.93,330,0.646,10945,0,payment_link,0
pay_02691,8071,checkout_abandoned,wallet,10,5,0,2.93,330,0.646,10945,0,reminder,0
pay_02691,8071,checkout_abandoned,wallet,10,5,0,2.93,330,0.646,10945,0,escalate,1
pay_02692,1730,card_declined,card,14,0,2,8.13,492,0.98,1886,22,retry,0
pay_02692,1730,card_declined,card,14,0,2,8.13,492,0.98,1886,22,payment_link,1
pay_02692,1730,card_declined,card,14,0,2,8.13,492,0.98,1886,22,reminder,0
pay_02692,1730,card_declined,card,14,0,2,8.13,492,0.98,1886,22,escalate,0
pay_02693,1513,technical_error,netbanking,11,4,1,21.36,475,0.755,3202,5,retry,0
pay_02693,1513,technical_error,netbanking,11,4,1,21.36,475,0.755,3202,5,payment_link,0
pay_02693,1513,technical_error,netbanking,11,4,1,21.36,475,0.755,3202,5,reminder,0
pay_02693,1513,technical_error,netbanking,11,4,1,21.36,475,0.755,3202,5,escalate,1
pay_02694,400,card_declined,card,2,3,0,3.37,630,0.463,614,2,retry,0
pay_02694,400,card_declined,card,2,3,0,3.37,630,0.463,614,2,payment_link,0
pay_02694,400,card_declined,card,2,3,0,3.37,630,0.463,614,2,reminder,0
pay_02694,400,card_declined,card,2,3,0,3.37,630,0.463,614,2,escalate,0
pay_02695,4447,card_declined,netbanking,6,2,0,2.78,294,0.671,4307,8,retry,0
pay_02695,4447,card_declined,netbanking,6,2,0,2.78,294,0.671,4307,8,payment_link,0
pay_02695,4447,card_declined,netbanking,6,2,0,2.78,294,0.671,4307,8,reminder,0
pay_02695,4447,card_declined,netbanking,6,2,0,2.78,294,0.671,4307,8,escalate,0
pay_02696,999,card_declined,netbanking,9,1,0,15.73,306,0.692,964,14,retry,1
pay_02696,999,card_declined,netbanking,9,1,0,15.73,306,0.692,964,14,payment_link,1
pay_02696,999,card_declined,netbanking,9,1,0,15.73,306,0.692,964,14,reminder,0
pay_02696,999,card_declined,netbanking,9,1,0,15.73,306,0.692,964,14,escalate,1
pay_02697,30048,technical_error,card,11,1,0,18.94,264,0.98,39562,9,retry,1
pay_02697,30048,technical_error,card,11,1,0,18.94,264,0.98,39562,9,payment_link,1
pay_02697,30048,technical_error,card,11,1,0,18.94,264,0.98,39562,9,reminder,1
pay_02697,30048,technical_error,card,11,1,0,18.94,264,0.98,39562,9,escalate,1
pay_02698,4010,technical_error,upi,7,3,2,16.13,511,0.838,5543,8,retry,0
pay_02698,4010,technical_error,upi,7,3,2,16.13,511,0.838,5543,8,payment_link,0
pay_02698,4010,technical_error,upi,7,3,2,16.13,511,0.838,5543,8,reminder,0
pay_02698,4010,technical_error,upi,7,3,2,16.13,511,0.838,5543,8,escalate,0
pay_02699,2143,bank_timeout,card,14,0,0,5.07,111,0.98,5197,12,retry,1
pay_02699,2143,bank_timeout,card,14,0,0,5.07,111,0.98,5197,12,payment_link,1
pay_02699,2143,bank_timeout,card,14,0,0,5.07,111,0.98,5197,12,reminder,1
pay_02699,2143,bank_timeout,card,14,0,0,5.07,111,0.98,5197,12,escalate,0
pay_02700,802,insufficient_funds,netbanking,12,3,3,2.89,387,0.767,402,8,retry,1
pay_02700,802,insufficient_funds,netbanking,12,3,3,2.89,387,0.767,402,8,payment_link,0
pay_02700,802,insufficient_funds,netbanking,12,3,3,2.89,387,0.767,402,8,reminder,0
pay_02700,802,insufficient_funds,netbanking,12,3,3,2.89,387,0.767,402,8,escalate,0
pay_02701,13669,card_declined,upi,14,2,0,6.22,412,0.951,21652,22,retry,1
pay_02701,13669,card_declined,upi,14,2,0,6.22,412,0.951,21652,22,payment_link,1
pay_02701,13669,card_declined,upi,14,2,0,6.22,412,0.951,21652,22,reminder,0
pay_02701,13669,card_declined,upi,14,2,0,6.22,412,0.951,21652,22,escalate,1
pay_02702,2288,card_declined,upi,10,0,2,7.51,593,0.764,3735,10,retry,0
pay_02702,2288,card_declined,upi,10,0,2,7.51,593,0.764,3735,10,payment_link,0
pay_02702,2288,card_declined,upi,10,0,2,7.51,593,0.764,3735,10,reminder,0
pay_02702,2288,card_declined,upi,10,0,2,7.51,593,0.764,3735,10,escalate,0
pay_02703,2203,bank_timeout,wallet,8,3,0,0.36,561,0.63,3079,6,retry,1
pay_02703,2203,bank_timeout,wallet,8,3,0,0.36,561,0.63,3079,6,payment_link,1
pay_02703,2203,bank_timeout,wallet,8,3,0,0.36,561,0.63,3079,6,reminder,1
pay_02703,2203,bank_timeout,wallet,8,3,0,0.36,561,0.63,3079,6,escalate,1
pay_02704,6383,technical_error,upi,7,1,0,6.65,336,0.969,7509,16,retry,1
pay_02704,6383,technical_error,upi,7,1,0,6.65,336,0.969,7509,16,payment_link,1
pay_02704,6383,technical_error,upi,7,1,0,6.65,336,0.969,7509,16,reminder,1
pay_02704,6383,technical_error,upi,7,1,0,6.65,336,0.969,7509,16,escalate,1
pay_02705,5618,insufficient_funds,upi,12,1,0,1.64,1157,0.784,7830,0,retry,1
pay_02705,5618,insufficient_funds,upi,12,1,0,1.64,1157,0.784,7830,0,payment_link,1
pay_02705,5618,insufficient_funds,upi,12,1,0,1.64,1157,0.784,7830,0,reminder,1
pay_02705,5618,insufficient_funds,upi,12,1,0,1.64,1157,0.784,7830,0,escalate,1
pay_02706,1568,checkout_abandoned,upi,6,3,0,2.58,306,0.741,3280,22,retry,0
pay_02706,1568,checkout_abandoned,upi,6,3,0,2.58,306,0.741,3280,22,payment_link,1
pay_02706,1568,checkout_abandoned,upi,6,3,0,2.58,306,0.741,3280,22,reminder,0
pay_02706,1568,checkout_abandoned,upi,6,3,0,2.58,306,0.741,3280,22,escalate,0
pay_02707,1895,bank_timeout,card,11,2,0,4.89,222,0.914,1682,15,retry,0
pay_02707,1895,bank_timeout,card,11,2,0,4.89,222,0.914,1682,15,payment_link,1
pay_02707,1895,bank_timeout,card,11,2,0,4.89,222,0.914,1682,15,reminder,1
pay_02707,1895,bank_timeout,card,11,2,0,4.89,222,0.914,1682,15,escalate,0
pay_02708,7373,technical_error,upi,7,2,1,0.36,349,0.709,7596,22,retry,1
pay_02708,7373,technical_error,upi,7,2,1,0.36,349,0.709,7596,22,payment_link,0
pay_02708,7373,technical_error,upi,7,2,1,0.36,349,0.709,7596,22,reminder,0
pay_02708,7373,technical_error,upi,7,2,1,0.36,349,0.709,7596,22,escalate,1
pay_02709,1646,insufficient_funds,upi,8,1,2,6.87,269,0.947,2173,11,retry,0
pay_02709,1646,insufficient_funds,upi,8,1,2,6.87,269,0.947,2173,11,payment_link,0
pay_02709,1646,insufficient_funds,upi,8,1,2,6.87,269,0.947,2173,11,reminder,0
pay_02709,1646,insufficient_funds,upi,8,1,2,6.87,269,0.947,2173,11,escalate,0
pay_02710,7345,insufficient_funds,upi,12,0,1,6.2,367,0.98,10240,4,retry,1
pay_02710,7345,insufficient_funds,upi,12,0,1,6.2,367,0.98,10240,4,payment_link,1
pay_02710,7345,insufficient_funds,upi,12,0,1,6.2,367,0.98,10240,4,reminder,1
pay_02710,7345,insufficient_funds,upi,12,0,1,6.2,367,0.98,10240,4,escalate,1
pay_02711,7669,checkout_abandoned,upi,7,4,2,18.03,340,0.71,8273,4,retry,0
pay_02711,7669,checkout_abandoned,upi,7,4,2,18.03,340,0.71,8273,4,payment_link,0
pay_02711,7669,checkout_abandoned,upi,7,4,2,18.03,340,0.71,8273,4,reminder,0
pay_02711,7669,checkout_abandoned,upi,7,4,2,18.03,340,0.71,8273,4,escalate,0
pay_02712,31705,checkout_abandoned,netbanking,7,3,0,0.33,200,0.859,31718,10,retry,0
pay_02712,31705,checkout_abandoned,netbanking,7,3,0,0.33,200,0.859,31718,10,payment_link,0
pay_02712,31705,checkout_abandoned,netbanking,7,3,0,0.33,200,0.859,31718,10,reminder,1
pay_02712,31705,checkout_abandoned,netbanking,7,3,0,0.33,200,0.859,31718,10,escalate,0
pay_02713,5644,checkout_abandoned,upi,11,2,1,9.85,248,0.933,8494,17,retry,1
pay_02713,5644,checkout_abandoned,upi,11,2,1,9.85,248,0.933,8494,17,payment_link,0
pay_02713,5644,checkout_abandoned,upi,11,2,1,9.85,248,0.933,8494,17,reminder,1
pay_02713,5644,checkout_abandoned,upi,11,2,1,9.85,248,0.933,8494,17,escalate,0
pay_02714,6918,technical_error,upi,10,1,0,10.62,630,0.98,9007,16,retry,1
pay_02714,6918,technical_error,upi,10,1,0,10.62,630,0.98,9007,16,payment_link,1
pay_02714,6918,technical_error,upi,10,1,0,10.62,630,0.98,9007,16,reminder,0
pay_02714,6918,technical_error,upi,10,1,0,10.62,630,0.98,9007,16,escalate,0
pay_02715,4309,checkout_abandoned,upi,13,1,0,3.83,300,0.98,6926,3,retry,1
pay_02715,4309,checkout_abandoned,upi,13,1,0,3.83,300,0.98,6926,3,payment_link,1
pay_02715,4309,checkout_abandoned,upi,13,1,0,3.83,300,0.98,6926,3,reminder,0
pay_02715,4309,checkout_abandoned,upi,13,1,0,3.83,300,0.98,6926,3,escalate,1
pay_02716,10368,insufficient_funds,card,9,0,2,12.44,162,0.923,10662,7,retry,0
pay_02716,10368,insufficient_funds,card,9,0,2,12.44,162,0.923,10662,7,payment_link,1
pay_02716,10368,insufficient_funds,card,9,0,2,12.44,162,0.923,10662,7,reminder,1
pay_02716,10368,insufficient_funds,card,9,0,2,12.44,162,0.923,10662,7,escalate,0
pay_02717,7627,insufficient_funds,wallet,6,1,0,5.08,168,0.794,6751,1,retry,0
pay_02717,7627,insufficient_funds,wallet,6,1,0,5.08,168,0.794,6751,1,payment_link,0
pay_02717,7627,insufficient_funds,wallet,6,1,0,5.08,168,0.794,6751,1,reminder,0
pay_02717,7627,insufficient_funds,wallet,6,1,0,5.08,168,0.794,6751,1,escalate,0
pay_02718,2044,card_declined,upi,8,0,0,6.47,185,0.98,1941,12,retry,0
pay_02718,2044,card_declined,upi,8,0,0,6.47,185,0.98,1941,12,payment_link,1
pay_02718,2044,card_declined,upi,8,0,0,6.47,185,0.98,1941,12,reminder,1
pay_02718,2044,card_declined,upi,8,0,0,6.47,185,0.98,1941,12,escalate,0
pay_02719,5176,card_declined,card,7,1,1,22.65,730,0.812,5495,11,retry,1
pay_02719,5176,card_declined,card,7,1,1,22.65,730,0.812,5495,11,payment_link,0
pay_02719,5176,card_declined,card,7,1,1,22.65,730,0.812,5495,11,reminder,1
pay_02719,5176,card_declined,card,7,1,1,22.65,730,0.812,5495,11,escalate,0
pay_02720,7459,bank_timeout,upi,8,3,0,0.85,228,0.641,6848,11,retry,0
pay_02720,7459,bank_timeout,upi,8,3,0,0.85,228,0.641,6848,11,payment_link,0
pay_02720,7459,bank_timeout,upi,8,3,0,0.85,228,0.641,6848,11,reminder,0
pay_02720,7459,bank_timeout,upi,8,3,0,0.85,228,0.641,6848,11,escalate,1
pay_02721,4628,bank_timeout,upi,9,1,2,4.85,544,0.98,5932,19,retry,1
pay_02721,4628,bank_timeout,upi,9,1,2,4.85,544,0.98,5932,19,payment_link,0
pay_02721,4628,bank_timeout,upi,9,1,2,4.85,544,0.98,5932,19,reminder,0
pay_02721,4628,bank_timeout,upi,9,1,2,4.85,544,0.98,5932,19,escalate,0
pay_02722,9169,bank_timeout,card,15,4,2,39.87,381,0.807,14425,16,retry,0
pay_02722,9169,bank_timeout,card,15,4,2,39.87,381,0.807,14425,16,payment_link,0
pay_02722,9169,bank_timeout,card,15,4,2,39.87,381,0.807,14425,16,reminder,0
pay_02722,9169,bank_timeout,card,15,4,2,39.87,381,0.807,14425,16,escalate,0
