payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered,total_payment_attempts,payment_success_rate,failure_rate,retry_exhaustion,transaction_to_customer_value,time_decay,customer_activity_score,predicted_probability,expected_net_recovery,allowed,guardrail_reason,guardrail_code,actual_recovered,actual_recovered_value,actual_action_cost,actual_net_recovery
pay_01345,8805,checkout_abandoned,netbanking,8,4,0,20.82,240,0.562,9504,19,reminder,1,12,0.6666666666666666,0.3333333333333333,0.0,0.9264520202020202,0.045829514207149404,0.03319502074688797,0.4425896962705529,3888.1972756622185,True,Allowed.,NONE,1,8805,8.805,8796.195
pay_01356,3443,technical_error,upi,7,4,0,1.51,237,0.837,1747,7,retry,0,11,0.6363636363636364,0.36363636363636365,0.0,1.9708070978820835,0.39840637450199207,0.029411764705882353,0.4804756805991331,1637.0627683028154,True,Allowed.,NONE,0,0,17.215,-17.215
pay_01360,1647,insufficient_funds,netbanking,7,1,0,2.52,439,0.98,300,3,payment_link,1,8,0.875,0.125,0.0,5.49,0.2840909090909091,0.015909090909090907,0.6864102673664599,1126.4002103525595,True,Allowed.,NONE,1,1647,4.1175,1642.8825
pay_01361,2187,checkout_abandoned,netbanking,9,2,0,3.48,124,0.98,2572,11,reminder,1,11,0.8181818181818182,0.18181818181818182,0.0,0.8503110419906688,0.2232142857142857,0.072,0.6764687991464293,1477.2502637332411,True,Allowed.,NONE,1,2187,2.187,2184.813
pay_01362,3269,bank_timeout,wallet,14,2,0,1.63,756,0.865,6368,11,retry,0,16,0.875,0.125,0.0,0.5133479899497487,0.3802281368821293,0.018494055482166448,0.7142532375316096,2318.5488334908323,True,Allowed.,NONE,1,3269,16.345,3252.655
pay_01373,1796,checkout_abandoned,upi,4,2,3,6.1,428,0.605,1101,18,reminder,0,6,0.6666666666666666,0.3333333333333333,1.0,1.631244323342416,0.14084507042253522,0.009324009324009324,0.2880452705275622,515.5333058675017,True,Allowed.,NONE,0,0,1.796,-1.796
pay_01385,3200,checkout_abandoned,wallet,7,5,0,1.31,257,0.672,4629,5,reminder,0,12,0.5833333333333334,0.4166666666666667,0.0,0.6912940159861741,0.4329004329004329,0.027131782945736434,0.45432329889625483,1450.6345564680155,True,Allowed.,NONE,1,3200,3.2,3196.8
pay_01391,1179,technical_error,netbanking,11,3,2,26.88,542,0.75,2205,11,retry,0,14,0.7857142857142857,0.21428571428571427,0.6666666666666666,0.5346938775510204,0.035868005738880916,0.020257826887661142,0.38416393263639637,447.03427657831134,True,Allowed.,NONE,0,0,5.8950000000000005,-5.8950000000000005
pay_01395,2832,bank_timeout,netbanking,10,5,2,9.5,443,0.697,3862,4,payment_link,0,15,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7332988089073019,0.09523809523809523,0.02252252252252252,0.3291454119161093,925.0598065464214,True,Allowed.,NONE,1,2832,7.08,2824.92
pay_01397,2915,card_declined,card,4,2,0,18.68,515,0.646,2301,14,payment_link,0,6,0.6666666666666666,0.3333333333333333,0.0,1.2668405041286397,0.0508130081300813,0.007751937984496124,0.5146848016476201,1493.0186968028127,True,Allowed.,NONE,0,0,7.2875000000000005,-7.2875000000000005
pay_01406,4627,insufficient_funds,upi,11,3,3,24.79,394,0.784,6019,18,payment_link,0,14,0.7857142857142857,0.21428571428571427,1.0,0.7687323475660409,0.038774718883288095,0.027848101265822784,0.28873687100875245,1324.4180021574975,True,Allowed.,NONE,1,4627,11.5675,4615.4325
pay_01407,9063,insufficient_funds,wallet,10,3,0,16.66,350,0.653,11398,8,payment_link,0,13,0.7692307692307693,0.23076923076923078,0.0,0.7951394981575715,0.056625141562853906,0.02849002849002849,0.5942517199659676,5363.045838051564,True,Allowed.,NONE,0,0,22.6575,-22.6575
pay_01411,3809,checkout_abandoned,card,10,2,0,0.9,598,0.884,3561,8,reminder,0,12,0.8333333333333334,0.16666666666666666,0.0,1.0696433586071328,0.5263157894736842,0.01669449081803005,0.7020902768735738,2670.4528646114427,True,Allowed.,NONE,1,3809,3.809,3805.191
pay_01412,771,insufficient_funds,upi,13,1,2,12.15,139,0.98,561,0,payment_link,0,14,0.9285714285714286,0.07142857142857142,0.6666666666666666,1.374331550802139,0.07604562737642585,0.09285714285714286,0.5023529672153801,385.3866377230581,True,Allowed.,NONE,1,771,1.9275,769.0725
pay_01414,9924,bank_timeout,netbanking,9,4,1,6.36,720,0.644,11414,6,retry,0,13,0.6923076923076923,0.3076923076923077,0.3333333333333333,0.8694585596635711,0.1358695652173913,0.012482662968099861,0.4951682119450277,4864.429335342455,True,Allowed.,NONE,1,9924,49.620000000000005,9874.38
pay_01419,4157,bank_timeout,upi,12,3,1,4.45,95,0.655,6031,0,retry,0,15,0.8,0.2,0.3333333333333333,0.6892720941800696,0.18348623853211007,0.125,0.5654118489890483,2329.632056247474,True,Allowed.,NONE,0,0,20.785,-20.785
pay_01420,1788,bank_timeout,upi,9,2,0,5.73,446,0.769,3169,2,retry,1,11,0.8181818181818182,0.18181818181818182,0.0,0.5642158409592931,0.1485884101040119,0.020134228187919462,0.675774824532725,1199.3453862645122,True,Allowed.,NONE,1,1788,8.94,1779.06
pay_01424,13982,card_declined,netbanking,6,3,0,0.36,838,0.613,13469,19,payment_link,0,9,0.6666666666666666,0.3333333333333333,0.0,1.0380874600935481,0.7352941176470589,0.007151370679380214,0.4480494594945601,6229.672542652939,True,Allowed.,NONE,0,0,34.955,-34.955
pay_01425,781,technical_error,card,6,1,2,28.24,406,0.773,300,16,retry,0,7,0.8571428571428571,0.14285714285714285,0.6666666666666666,2.6033333333333335,0.03419972640218878,0.014742014742014743,0.4240650362859948,327.28979333936195,True,Allowed.,NONE,1,781,3.9050000000000002,777.095
pay_01431,4778,insufficient_funds,card,9,2,1,1.42,641,0.737,6238,21,payment_link,1,11,0.8181818181818182,0.18181818181818182,0.3333333333333333,0.7659506252003847,0.4132231404958678,0.014018691588785047,0.5467622206742419,2600.4848903815273,True,Allowed.,NONE,0,0,11.945,-11.945
pay_01432,8468,checkout_abandoned,upi,7,2,0,0.22,180,0.847,9306,13,reminder,0,9,0.7777777777777778,0.2222222222222222,0.0,0.9099505695250376,0.819672131147541,0.03867403314917127,0.6174461466749454,5220.065970043437,True,Allowed.,NONE,1,8468,8.468,8459.532
pay_01444,2058,card_declined,netbanking,4,0,0,15.82,455,0.675,300,11,payment_link,0,4,1.0,0.0,0.0,6.86,0.059453032104637336,0.008771929824561403,0.6079799365232962,1246.0777093649435,True,Allowed.,NONE,1,2058,5.1450000000000005,2052.855
pay_01446,4090,bank_timeout,netbanking,8,2,0,22.41,247,0.834,3996,0,retry,0,10,0.8,0.2,0.0,1.0235235235235236,0.042716787697565144,0.03225806451612903,0.6721204393786422,2728.5225970586466,True,Allowed.,NONE,1,4090,20.45,4069.55
pay_01459,2472,bank_timeout,card,7,4,0,16.64,221,0.639,3603,17,retry,1,11,0.6363636363636364,0.36363636363636365,0.0,0.6860949208992506,0.056689342403628114,0.03153153153153153,0.41695378473132133,1018.3497558558264,True,Allowed.,NONE,1,2472,12.36,2459.64
pay_01461,1992,bank_timeout,card,7,2,0,4.95,271,0.687,1781,13,retry,1,9,0.7777777777777778,0.2222222222222222,0.0,1.1184727681078046,0.1680672268907563,0.025735294117647058,0.6173084704402928,1219.7184731170632,True,Allowed.,NONE,0,0,9.96,-9.96
pay_01462,1730,checkout_abandoned,upi,9,5,0,2.29,391,0.482,2067,16,reminder,0,14,0.6428571428571429,0.35714285714285715,0.0,0.8369617803580067,0.303951367781155,0.02295918367346939,0.4482351092583704,773.7167390169808,True,Allowed.,NONE,1,1730,1.73,1728.27
pay_01465,563,checkout_abandoned,upi,9,4,0,10.95,333,0.623,2989,19,reminder,0,13,0.6923076923076923,0.3076923076923077,0.0,0.1883573101371696,0.08368200836820085,0.02694610778443114,0.5023282263362948,282.247791427334,True,Allowed.,NONE,1,563,0.5630000000000001,562.437
pay_01474,17812,checkout_abandoned,card,9,2,0,5.45,221,0.847,21891,13,reminder,0,11,0.8181818181818182,0.18181818181818182,0.0,0.8136677173267552,0.15503875968992248,0.04054054054054054,0.6751041494029113,12007.143109164655,True,Allowed.,NONE,1,17812,17.812,17794.188
pay_01487,476,bank_timeout,upi,13,0,0,23.26,201,0.844,476,0,retry,0,13,1.0,0.0,0.0,1.0,0.041220115416323165,0.06435643564356436,0.7806742873612537,369.22096078395674,True,Allowed.,NONE,1,476,2.38,473.62
pay_01497,6062,bank_timeout,card,12,2,1,15.7,417,0.8,9124,23,retry,0,14,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.6644015782551512,0.059880239520958084,0.028708133971291867,0.6021095973558322,3619.678379171055,True,Allowed.,NONE,1,6062,30.310000000000002,6031.69
pay_01499,9355,card_declined,wallet,14,2,0,34.16,722,0.849,16038,10,payment_link,0,16,0.875,0.125,0.0,0.5833021573762315,0.028441410693970423,0.019363762102351315,0.5474923036161501,5098.4030003290845,True,Allowed.,NONE,0,0,23.3875,-23.3875
pay_01501,4559,card_declined,netbanking,8,5,0,1.46,212,0.643,5376,18,payment_link,0,13,0.6153846153846154,0.38461538461538464,0.0,0.8480282738095238,0.4065040650406504,0.03755868544600939,0.4159716366971678,1885.017191702388,True,Allowed.,NONE,1,4559,11.3975,4547.6025
pay_01506,2204,card_declined,upi,9,1,1,1.75,257,0.642,1064,6,reminder,1,10,0.9,0.1,0.3333333333333333,2.0714285714285716,0.36363636363636365,0.03488372093023256,0.5500298005019293,1210.0616803062521,True,Allowed.,NONE,0,0,2.204,-2.204
pay_01511,1864,card_declined,card,8,2,2,2.29,193,0.923,1678,2,payment_link,1,10,0.8,0.2,0.6666666666666666,1.1108462455303934,0.303951367781155,0.041237113402061855,0.4124190761523732,764.0891579480237,True,Allowed.,NONE,1,1864,4.66,1859.34
pay_01536,5838,card_declined,upi,10,3,0,4.36,219,0.675,7532,4,payment_link,0,13,0.7692307692307693,0.23076923076923078,0.0,0.775092936802974,0.18656716417910446,0.045454545454545456,0.6108772114749688,3551.706160590868,True,Allowed.,NONE,0,0,14.595,-14.595
pay_01537,12096,checkout_abandoned,upi,11,4,0,6.33,284,0.61,17040,6,reminder,0,15,0.7333333333333333,0.26666666666666666,0.0,0.7098591549295775,0.1364256480218281,0.03859649122807018,0.5193896919946219,6270.441714366947,True,Allowed.,NONE,0,0,12.096,-12.096
pay_01539,5029,checkout_abandoned,upi,12,1,0,1.42,416,0.98,7234,14,reminder,0,13,0.9230769230769231,0.07692307692307693,0.0,0.6951893834669616,0.4132231404958678,0.02877697841726619,0.724135435157337,3636.648103406248,True,Allowed.,NONE,1,5029,5.029,5023.971
pay_01546,2011,checkout_abandoned,netbanking,11,2,2,5.1,115,0.98,1063,5,reminder,0,13,0.8461538461538461,0.15384615384615385,0.6666666666666666,1.8918156161806208,0.1639344262295082,0.09482758620689655,0.5402949212442213,1084.522086622129,True,Allowed.,NONE,0,0,2.011,-2.011
pay_01551,4371,bank_timeout,wallet,11,1,0,4.3,133,0.796,6367,13,retry,1,12,0.9166666666666666,0.08333333333333333,0.0,0.686508559761269,0.18867924528301888,0.08208955223880597,0.7342461985335936,3187.5351337903376,True,Allowed.,NONE,1,4371,21.855,4349.145
pay_01552,5646,insufficient_funds,card,7,1,1,0.41,607,0.636,6420,15,payment_link,0,8,0.875,0.125,0.3333333333333333,0.8794392523364486,0.7092198581560284,0.011513157894736841,0.5517115492184927,3100.84840688761,True,Allowed.,NONE,0,0,14.115,-14.115
pay_01554,4424,checkout_abandoned,card,9,1,0,2.56,323,0.793,4940,8,reminder,0,10,0.9,0.1,0.0,0.8955465587044534,0.2808988764044944,0.027777777777777776,0.7156203493027296,3161.4804253152756,True,Allowed.,NONE,1,4424,4.424,4419.576
pay_01556,1567,bank_timeout,upi,4,0,1,0.81,328,0.98,300,21,retry,1,4,1.0,0.0,0.3333333333333333,5.223333333333334,0.5524861878453039,0.0121580547112462,0.5383830396740318,835.8112231692078,True,Allowed.,NONE,1,1567,7.835,1559.165
pay_01557,3348,insufficient_funds,upi,7,3,0,23.81,127,0.638,3144,5,payment_link,0,10,0.7,0.3,0.0,1.0648854961832062,0.04030632809351068,0.0546875,0.5075208038498148,1690.80965128918,True,Allowed.,NONE,1,3348,8.370000000000001,3339.63
pay_01569,2716,bank_timeout,card,10,1,2,16.07,592,0.877,3149,14,retry,0,11,0.9090909090909091,0.09090909090909091,0.6666666666666666,0.8624960304858685,0.05858230814294083,0.016863406408094434,0.6564284266529378,1769.2796067893792,True,Allowed.,NONE,1,2716,13.58,2702.42
pay_01572,7974,card_declined,netbanking,7,1,0,18.24,880,0.357,10684,9,payment_link,1,8,0.875,0.125,0.0,0.7463496817671285,0.05197505197505198,0.007945516458569807,0.48863472249563,3876.438277180154,True,Allowed.,NONE,1,7974,19.935,7954.065
pay_01583,2656,card_declined,wallet,13,2,1,30.8,677,0.692,4086,3,payment_link,0,15,0.8666666666666667,0.13333333333333333,0.3333333333333333,0.6500244738130201,0.031446540880503145,0.019174041297935103,0.4978972528923576,1315.7751036821016,True,Allowed.,NONE,0,0,6.640000000000001,-6.640000000000001
pay_01584,2298,checkout_abandoned,upi,8,1,1,9.04,284,0.717,1974,11,reminder,1,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,1.1641337386018238,0.09960159362549802,0.028070175438596492,0.563239701999671,1292.0268351952438,True,Allowed.,NONE,1,2298,2.298,2295.702
pay_01587,4623,checkout_abandoned,upi,4,0,0,7.7,318,0.98,5258,5,reminder,0,4,1.0,0.0,0.0,0.8792316470140737,0.1149425287356322,0.012539184952978056,0.6952212343931258,3209.3847665994203,True,Allowed.,NONE,1,4623,4.623,4618.377
pay_01593,8826,card_declined,upi,8,5,0,0.2,320,0.67,10273,3,payment_link,0,13,0.6153846153846154,0.38461538461538464,0.0,0.8591453324248028,0.8333333333333334,0.024922118380062305,0.42506786564442933,3729.583982177733,True,Allowed.,NONE,0,0,22.065,-22.065
pay_01598,8147,insufficient_funds,netbanking,8,3,0,0.41,79,0.483,7893,19,payment_link,1,11,0.7272727272727273,0.2727272727272727,0.0,1.0321804130241987,0.7092198581560284,0.1,0.5352149295076345,4340.028530698698,True,Allowed.,NONE,1,8147,20.3675,8126.6325
pay_01600,3494,technical_error,netbanking,11,1,0,2.3,265,0.924,3043,15,retry,1,12,0.9166666666666666,0.08333333333333333,0.0,1.1482090042720998,0.30303030303030304,0.041353383458646614,0.7131821704964912,2474.3885037147406,True,Allowed.,NONE,1,3494,17.47,3476.53
pay_01602,1326,insufficient_funds,upi,6,1,0,6.73,690,0.723,432,5,payment_link,1,7,0.8571428571428571,0.14285714285714285,0.0,3.0694444444444446,0.129366106080207,0.008683068017366137,0.6330196938876838,836.0691140950686,True,Allowed.,NONE,0,0,3.315,-3.315
pay_01612,7856,bank_timeout,card,6,3,0,10.99,222,0.798,7487,18,retry,0,9,0.6666666666666666,0.3333333333333333,0.0,1.0492854280753305,0.08340283569641367,0.026905829596412557,0.4904492023112606,3813.688933357263,True,Allowed.,NONE,0,0,39.28,-39.28
pay_01614,1710,insufficient_funds,upi,8,3,0,18.04,621,0.796,1773,16,payment_link,0,11,0.7272727272727273,0.2727272727272727,0.0,0.9644670050761421,0.052521008403361345,0.012861736334405145,0.5754452077674937,979.7363052824144,True,Allowed.,NONE,1,1710,4.275,1705.725
pay_01616,1662,bank_timeout,upi,9,2,0,3.73,417,0.634,2340,9,retry,0,11,0.8181818181818182,0.18181818181818182,0.0,0.7102564102564103,0.2114164904862579,0.0215311004784689,0.6617920480655198,1091.588383884894,True,Allowed.,NONE,1,1662,8.31,1653.69
pay_01621,20036,bank_timeout,upi,10,1,0,3.24,458,0.98,25234,19,retry,0,11,0.9090909090909091,0.09090909090909091,0.0,0.7940080843306649,0.23584905660377356,0.02178649237472767,0.7278240920854928,14482.503509024933,True,Allowed.,NONE,1,20036,100.18,19935.82
pay_01626,13255,insufficient_funds,card,7,2,1,3.83,246,0.933,12715,15,payment_link,0,9,0.7777777777777778,0.2222222222222222,0.3333333333333333,1.0424695241840347,0.20703933747412007,0.02834008097165992,0.561089602009344,7404.105174633854,True,Allowed.,NONE,0,0,33.1375,-33.1375
pay_01632,3847,insufficient_funds,card,9,1,0,6.27,474,0.961,4693,6,payment_link,0,10,0.9,0.1,0.0,0.8197315150223737,0.13755158184319122,0.018947368421052633,0.7563252589506232,2899.9657711830478,True,Allowed.,NONE,1,3847,9.6175,3837.3825
pay_01637,1679,card_declined,netbanking,5,2,1,5.38,269,0.584,2831,11,payment_link,1,7,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.5930766513599435,0.15673981191222572,0.018518518518518517,0.391396989552933,652.9580454593745,True,Allowed.,NONE,0,0,4.1975,-4.1975
pay_01641,4204,technical_error,upi,7,2,0,5.54,384,0.98,4075,17,retry,1,9,0.7777777777777778,0.2222222222222222,0.0,1.0316564417177914,0.1529051987767584,0.01818181818181818,0.593093080541695,2472.343310597286,True,Allowed.,NONE,0,0,21.02,-21.02
pay_01647,801,card_declined,netbanking,12,2,1,0.75,449,0.757,1362,14,payment_link,0,14,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.5881057268722467,0.5714285714285714,0.02666666666666667,0.5260282032656689,419.3460908158008,True,Allowed.,NONE,1,801,2.0025,798.9975
pay_01650,7736,insufficient_funds,upi,6,3,3,0.22,375,0.732,8781,19,payment_link,0,9,0.6666666666666666,0.3333333333333333,1.0,0.8809930531830088,0.819672131147541,0.015957446808510637,0.25611846490482243,1961.9924445037063,True,Allowed.,NONE,0,0,19.34,-19.34
pay_01656,1359,insufficient_funds,upi,13,1,1,4.69,820,0.876,1502,17,reminder,1,14,0.9285714285714286,0.07142857142857142,0.3333333333333333,0.9047936085219707,0.17574692442882248,0.015834348355663823,0.5895357164842954,799.8200387021574,True,Allowed.,NONE,1,1359,1.359,1357.641
pay_01657,2591,insufficient_funds,card,6,2,0,37.13,300,0.77,2522,12,payment_link,0,8,0.75,0.25,0.0,1.0273592386994448,0.026226068712300023,0.019933554817275746,0.5983546955815847,1543.8595162518861,True,Allowed.,NONE,0,0,6.4775,-6.4775
pay_01666,8943,card_declined,wallet,9,1,1,10.36,109,0.836,10613,8,payment_link,1,10,0.9,0.1,0.3333333333333333,0.8426458117403185,0.08802816901408451,0.08181818181818182,0.6079675999252366,5414.696746131392,True,Allowed.,NONE,0,0,22.3575,-22.3575
pay_01677,2205,technical_error,wallet,9,3,1,29.55,413,0.804,1998,0,retry,1,12,0.75,0.25,0.3333333333333333,1.1036036036036037,0.03273322422258593,0.021739130434782608,0.4785139599050822,1044.0982815907062,True,Allowed.,NONE,0,0,11.025,-11.025
pay_01681,3746,card_declined,upi,10,3,1,13.04,402,0.722,4344,5,payment_link,0,13,0.7692307692307693,0.23076923076923078,0.3333333333333333,0.8623388581952118,0.07122507122507123,0.02481389578163772,0.45116550088417434,1680.700966312117,True,Allowed.,NONE,1,3746,9.365,3736.635
pay_01684,4800,checkout_abandoned,netbanking,11,2,1,17.54,295,0.824,5278,4,reminder,0,13,0.8461538461538461,0.15384615384615385,0.3333333333333333,0.9094353921940129,0.05393743257820928,0.037162162162162164,0.5914268218368939,2834.0487448170907,True,Allowed.,NONE,1,4800,4.8,4795.2
pay_01691,4677,card_declined,upi,6,0,2,44.64,521,0.631,4728,10,retry,0,6,1.0,0.0,0.6666666666666666,0.9892131979695431,0.021910604732690624,0.011494252873563218,0.39248224219116723,1812.254446728089,True,Allowed.,NONE,0,0,23.385,-23.385
pay_01697,1692,technical_error,card,5,6,0,4.46,168,0.466,464,11,payment_link,0,11,0.45454545454545453,0.5454545454545454,0.0,3.646551724137931,0.18315018315018314,0.029585798816568046,0.33006231432256755,554.2354358337843,True,Allowed.,NONE,0,0,4.23,-4.23
pay_01703,1136,checkout_abandoned,upi,14,1,1,3.47,255,0.98,1690,19,reminder,0,15,0.9333333333333333,0.06666666666666667,0.3333333333333333,0.672189349112426,0.22371364653243844,0.0546875,0.671474513777288,761.6590476509991,True,Allowed.,NONE,1,1136,1.1360000000000001,1134.864
pay_01706,4652,checkout_abandoned,upi,8,2,1,10.87,400,0.8,5409,21,reminder,0,10,0.8,0.2,0.3333333333333333,0.8600480680347569,0.08424599831508003,0.0199501246882793,0.550761040480734,2557.488360316375,True,Allowed.,NONE,1,4652,4.652,4647.348
pay_01717,8184,technical_error,card,8,1,0,0.96,216,0.98,7805,19,retry,0,9,0.8888888888888888,0.1111111111111111,0.0,1.0485586162716207,0.5102040816326531,0.03686635944700461,0.6738212345510612,5473.632983565885,True,Allowed.,NONE,0,0,40.92,-40.92
pay_01720,9299,checkout_abandoned,card,14,2,0,24.31,156,0.898,14016,3,reminder,0,16,0.875,0.125,0.0,0.6634560502283106,0.039510075069142635,0.08917197452229299,0.6709440636576283,6229.809847952285,True,Allowed.,NONE,1,9299,9.299,9289.701
pay_01721,11456,card_declined,upi,6,2,1,3.57,484,0.803,10997,7,payment_link,0,8,0.75,0.25,0.3333333333333333,1.04173865599709,0.2188183807439825,0.012371134020618556,0.48049431659191477,5475.902890876975,True,Allowed.,NONE,1,11456,28.64,11427.36
pay_01726,13486,bank_timeout,card,7,3,0,0.2,736,0.737,14072,6,retry,1,10,0.7,0.3,0.0,0.9583570210346788,0.8333333333333334,0.009497964721845319,0.5623075935584188,7515.850206728835,True,Allowed.,NONE,0,0,67.43,-67.43
pay_01735,909,card_declined,netbanking,9,3,2,2.56,443,0.694,887,5,payment_link,0,12,0.75,0.25,0.6666666666666666,1.0248027057497182,0.2808988764044944,0.02027027027027027,0.3963485993112305,358.00837677390854,True,Allowed.,NONE,0,0,2.2725,-2.2725
pay_01739,4160,checkout_abandoned,upi,9,0,0,9.67,435,0.98,4364,22,reminder,1,9,1.0,0.0,0.0,0.9532538955087076,0.09372071227741331,0.020642201834862386,0.7214244094867264,2996.965543464782,True,Allowed.,NONE,0,0,4.16,-4.16
pay_01746,3012,checkout_abandoned,card,12,0,1,6.02,485,0.952,4092,21,reminder,1,12,1.0,0.0,0.3333333333333333,0.7360703812316716,0.14245014245014245,0.024691358024691357,0.6586606428860111,1980.8738563726656,True,Allowed.,NONE,1,3012,3.012,3008.988
pay_01747,5207,technical_error,upi,8,2,0,13.49,285,0.586,6925,1,retry,1,10,0.8,0.2,0.0,0.7519133574007221,0.06901311249137336,0.027972027972027972,0.5559489468591179,2868.791166295427,True,Allowed.,NONE,1,5207,26.035,5180.965
pay_01749,3442,technical_error,card,8,2,3,3.37,262,0.916,4659,22,reminder,1,10,0.8,0.2,1.0,0.7387851470272591,0.22883295194508008,0.030418250950570342,0.34347034968581047,1178.7829436185596,True,Allowed.,NONE,1,3442,3.442,3438.558
pay_01752,10733,bank_timeout,netbanking,8,1,2,11.89,573,0.98,10122,19,retry,0,9,0.8888888888888888,0.1111111111111111,0.6666666666666666,1.0603635645129421,0.07757951900698215,0.013937282229965157,0.6120976261645992,6515.978821624643,True,Allowed.,NONE,1,10733,53.665,10679.335
pay_01754,1371,bank_timeout,upi,9,3,0,10.64,255,0.672,2045,0,retry,0,12,0.75,0.25,0.0,0.6704156479217603,0.0859106529209622,0.03515625,0.6419751750752981,873.2929650282337,True,Allowed.,NONE,1,1371,6.855,1364.145
pay_01756,11877,bank_timeout,card,7,6,0,4.84,480,0.619,14269,1,retry,0,13,0.5384615384615384,0.46153846153846156,0.0,0.8323638657228958,0.17123287671232876,0.014553014553014554,0.2952472386469107,3447.2664534093583,True,Allowed.,NONE,1,11877,59.385,11817.615
pay_01764,6316,bank_timeout,card,13,1,0,1.84,114,0.98,9835,22,retry,0,14,0.9285714285714286,0.07142857142857142,0.0,0.6421962379257753,0.35211267605633806,0.11304347826086956,0.7657567851346601,4804.939854910513,True,Allowed.,NONE,1,6316,31.580000000000002,6284.42
pay_01765,15905,checkout_abandoned,netbanking,9,3,0,18.1,519,0.619,18806,16,reminder,0,12,0.75,0.25,0.0,0.8457407210464746,0.05235602094240837,0.01730769230769231,0.5450425790444176,8652.997219701461,True,Allowed.,NONE,1,15905,15.905000000000001,15889.095
pay_01779,2304,bank_timeout,upi,4,3,0,4.92,329,0.66,1451,4,retry,0,7,0.5714285714285714,0.42857142857142855,0.0,1.5878704341833219,0.16891891891891891,0.012121212121212121,0.5277015704184509,1204.3044182441108,True,Allowed.,NONE,1,2304,11.52,2292.48
pay_01780,5655,checkout_abandoned,upi,10,1,1,10.76,218,0.98,8019,20,reminder,1,11,0.9090909090909091,0.09090909090909091,0.3333333333333333,0.7052001496445941,0.08503401360544217,0.045662100456621,0.6458408033447741,3646.5747429146973,True,Allowed.,NONE,1,5655,5.655,5649.345
pay_01783,1716,insufficient_funds,card,9,3,1,11.72,292,0.867,3362,3,payment_link,0,12,0.75,0.25,0.3333333333333333,0.5104104699583581,0.07861635220125786,0.030716723549488054,0.5400780198995755,922.4838821476716,True,Allowed.,NONE,1,1716,4.29,1711.71
pay_01784,7466,card_declined,upi,10,0,0,1.17,202,0.843,8596,5,payment_link,1,10,1.0,0.0,0.0,0.8685435086086551,0.4608294930875576,0.04926108374384237,0.6766799336418536,5033.427384570079,True,Allowed.,NONE,1,7466,18.665,7447.335
pay_01786,5754,card_declined,upi,13,2,0,2.03,526,0.82,8795,23,payment_link,1,15,0.8666666666666667,0.13333333333333333,0.0,0.6542353610005684,0.33003300330033003,0.024667931688804556,0.657528770575577,3769.03554589187,True,Allowed.,NONE,1,5754,14.385,5739.615
pay_01788,3926,insufficient_funds,card,13,3,2,14.49,394,0.747,5683,18,payment_link,0,16,0.8125,0.1875,0.6666666666666666,0.690832306880169,0.0645577792123951,0.03291139240506329,0.46816359654156864,1828.1952800221984,True,Allowed.,NONE,1,3926,9.815,3916.185
pay_01793,4799,bank_timeout,upi,8,1,0,2.43,224,0.948,4229,9,retry,0,9,0.8888888888888888,0.1111111111111111,0.0,1.1347836367935682,0.29154518950437314,0.035555555555555556,0.7288986783787426,3473.9897575395858,True,Allowed.,NONE,1,4799,23.995,4775.005
pay_01795,2466,insufficient_funds,upi,7,3,2,4.08,553,0.485,4268,9,payment_link,0,10,0.7,0.3,0.6666666666666666,0.577788191190253,0.19685039370078738,0.01263537906137184,0.32606788032889855,797.9183928910638,True,Allowed.,NONE,0,0,6.165,-6.165
pay_01800,7600,technical_error,upi,8,3,0,2.87,108,0.626,9977,9,retry,0,11,0.7272727272727273,0.2727272727272727,0.0,0.761752029668237,0.25839793281653745,0.07339449541284404,0.5297528022387187,3988.121297014262,True,Allowed.,NONE,1,7600,38.0,7562.0
pay_01805,1116,technical_error,upi,6,2,0,12.5,242,0.511,649,23,retry,1,8,0.75,0.25,0.0,1.7195685670261942,0.07407407407407407,0.024691358024691357,0.47698253440312444,526.7325083938869,True,Allowed.,NONE,1,1116,5.58,1110.42
pay_01808,1725,bank_timeout,netbanking,10,0,0,0.26,259,0.854,2992,9,retry,0,10,1.0,0.0,0.0,0.5765374331550802,0.7936507936507936,0.038461538461538464,0.8192799735812838,1404.6329544277146,True,Allowed.,NONE,1,1725,8.625,1716.375
pay_01811,986,bank_timeout,card,4,1,0,1.16,194,0.636,300,4,retry,0,5,0.8,0.2,0.0,3.2866666666666666,0.4629629629629629,0.020512820512820513,0.6136168286047978,600.0961930043308,True,Allowed.,NONE,1,986,4.93,981.07
pay_01812,3321,bank_timeout,card,8,3,0,28.4,359,0.64,1316,6,retry,0,11,0.7272727272727273,0.2727272727272727,0.0,2.5235562310030395,0.034013605442176874,0.022222222222222223,0.5550413143613816,1826.6872049941483,True,Allowed.,NONE,1,3321,16.605,3304.395
